# Created by WEAP: 2/19/2020 9:43:41 AM

# Climate time series data extracted from: Monthly, 1948-2010, 0.25 degree (Princeton)
# Raster grid: 720 rows x 1,440 columns, (90 N, 180 W) - (90 S, 180 E), 0.25 degree resolution (approximately 28 km)
# Timespan: Monthly, January 1948 - December 2010 (756 data points)
# Variables extracted:
#      T_mean: Mean monthly air temperature = (tmin + tmax)/2[C]
#      Precip: Precipitation[mm/month]
#      Wind: Wind speed[m/sec]

# WEAP Catchment: Wind (5,113,433 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (6,335 ha),  1000 - 2000 m (3,263,492 ha),  2000 - 3000 m (1,446,327 ha),  3000 - 4000 m (397,201 ha),  4000 - 5000 m (78 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, T_mean[C]:Elevation 0 to 1000 m, T_mean[C]:Elevation 1000 to 2000 m, T_mean[C]:Elevation 2000 to 3000 m, T_mean[C]:Elevation 3000 to 4000 m, T_mean[C]:Elevation 4000 to 5000 m, Precip[mm/month]:Elevation 0 to 1000 m, Precip[mm/month]:Elevation 1000 to 2000 m, Precip[mm/month]:Elevation 2000 to 3000 m, Precip[mm/month]:Elevation 3000 to 4000 m, Precip[mm/month]:Elevation 4000 to 5000 m, Wind[m/sec]:Elevation 0 to 1000 m, Wind[m/sec]:Elevation 1000 to 2000 m, Wind[m/sec]:Elevation 2000 to 3000 m, Wind[m/sec]:Elevation 3000 to 4000 m, Wind[m/sec]:Elevation 4000 to 5000 m
1987, 12, -0.2419, -2.61, -6.11, -9.062, -11.72, 4.744, 8.257, 20.81, 31.32, 40.32, 4.798, 4.177, 3.896, 3.65, 3.368
1988, 1, -4.572, -5.237, -8.583, -11.47, -14.11, 13.05, 4.038, 8.48, 12.16, 19.37, 5.053, 4.627, 4.3, 4.025, 3.729
1988, 2, -1.144, -1.378, -5.153, -8.13, -10.58, 18.93, 9.056, 16, 16.82, 10.35, 5.019, 4.384, 4.067, 3.771, 3.365
1988, 3, 5.352, 1.548, -2.953, -6.407, -9.301, 15.58, 9.488, 17.1, 21.44, 22.22, 4.917, 4.501, 4.2, 3.952, 3.723
1988, 4, 10.22, 7.882, 3.252, -0.08037, -2.443, 43.67, 29.55, 34.84, 37.45, 30.04, 3.848, 3.292, 3.069, 2.883, 2.697
1988, 5, 15.46, 12.9, 8.618, 5.418, 3.17, 76.96, 57.93, 59.12, 56.27, 38.91, 3.967, 3.699, 3.492, 3.326, 3.208
1988, 6, 24.12, 21.39, 16.4, 12.78, 10.36, 40.13, 13.92, 19.49, 20.32, 13.58, 3.492, 3.098, 2.987, 2.886, 2.787
1988, 7, 23.58, 22.23, 17.51, 14.11, 11.84, 0, 2.88, 4.663, 6.147, 5.72, 2.932, 2.689, 2.597, 2.535, 2.519
1988, 8, 21.59, 20.2, 15.41, 11.98, 9.826, 3.695, 5.189, 8.13, 8.821, 8.083, 2.881, 2.618, 2.53, 2.462, 2.447
1988, 9, 15.46, 13.81, 9.424, 6.264, 4.448, 53.74, 21.85, 23.07, 19.86, 13.16, 3.254, 3.089, 2.995, 2.942, 2.928
1988, 10, 11.67, 10.98, 7.178, 4.448, 2.969, 19.43, 6.958, 6.887, 4.601, 0, 4.069, 3.444, 3.188, 2.946, 2.621
1988, 11, 3.728, 1.716, -2.838, -6.282, -8.595, 16.54, 9.025, 25.15, 36.6, 48.8, 5.07, 4.596, 4.307, 4.053, 3.762
1988, 12, -0.6028, -2.353, -5.895, -9.026, -11.75, 24.32, 10, 16.89, 19.25, 16.23, 5.257, 4.401, 4.004, 3.64, 3.193
1989, 1, -2.588, -2.809, -6.059, -9.232, -12.33, 38.14, 12.39, 24.19, 28.96, 28.19, 5.766, 5.025, 4.637, 4.285, 3.831
1989, 2, -9.625, -10.41, -12.54, -14.03, -14.41, 11.99, 12.82, 24.41, 30.23, 30.65, 3.713, 3.332, 3.141, 2.996, 2.859
1989, 3, -0.4224, 0.8142, -3.042, -5.421, -6.477, 46.92, 19.86, 35.35, 43.78, 49.95, 3.628, 3.724, 3.601, 3.542, 3.573
1989, 4, 8.058, 7.115, 2.535, -0.6625, -2.779, 65.53, 30.77, 32.39, 27.24, 20.04, 4.103, 3.547, 3.338, 3.162, 2.983
1989, 5, 12.93, 11.59, 7.363, 4.358, 2.431, 54.96, 62.99, 66, 60.74, 52.7, 3.679, 3.301, 3.17, 3.07, 2.983
1989, 6, 17.98, 15.96, 11.52, 8.403, 6.33, 29.02, 29.12, 36.64, 37.31, 36.87, 3.051, 2.826, 2.721, 2.634, 2.531
1989, 7, 23.94, 22.07, 17.29, 13.95, 12.15, 14.66, 17.82, 23.49, 25.91, 21.81, 3.068, 2.529, 2.369, 2.224, 2.092
1989, 8, 20.87, 18.91, 14.18, 10.82, 8.65, 24.24, 23.08, 33.61, 35.23, 33.76, 2.644, 2.491, 2.431, 2.409, 2.468
1989, 9, 16.18, 14.51, 10.02, 6.78, 4.75, 8.838, 27.56, 27.29, 26.26, 28.59, 3.119, 3.049, 2.955, 2.874, 2.757
1989, 10, 9.502, 8.288, 4.315, 1.522, 0.07795, 35.19, 22.68, 33.91, 35.88, 30.13, 4.171, 3.716, 3.501, 3.308, 3.067
1989, 11, 4.63, 3.028, -0.7321, -3.659, -5.939, 20.17, 11.61, 25.29, 34.22, 36.2, 5.664, 4.942, 4.581, 4.236, 3.762
1989, 12, -3.309, -3.497, -6.278, -8.753, -10.44, 38.96, 22.06, 21.84, 18.02, 11.03, 4.951, 4.281, 3.91, 3.567, 3.112
1990, 1, 0.119, -0.833, -4.597, -7.933, -10.28, 12.54, 7.344, 23.79, 37.09, 46.31, 5.715, 5.099, 4.753, 4.457, 4.12
1990, 2, -0.4224, -1.714, -5.925, -9.251, -11.92, 4.363, 2.351, 5.684, 6.676, 8.549, 4.731, 4.163, 3.892, 3.662, 3.383
1990, 3, 3.728, 1.759, -2.339, -5.224, -6.981, 18.3, 16.54, 22.59, 23.23, 21.01, 3.763, 3.362, 3.124, 2.922, 2.727
1990, 4, 8.419, 6.861, 2.99, 0.4469, -0.7624, 53.05, 41.39, 45.2, 45.41, 41.61, 3.509, 3.148, 2.961, 2.802, 2.636
1990, 5, 12.21, 9.946, 5.875, 2.941, 1.423, 50.44, 32.84, 38.53, 40, 35.7, 3.305, 3.041, 2.912, 2.817, 2.748
1990, 6, 18.16, 16.53, 12.16, 9.012, 6.969, 21.27, 15.88, 22.58, 24.22, 23.29, 3.611, 3.201, 3.095, 3.017, 2.946
1990, 7, 21.59, 19.74, 15.31, 12.29, 10.63, 16.02, 25.91, 23.78, 22.14, 22.31, 2.966, 2.687, 2.587, 2.512, 2.45
1990, 8, 21.77, 19.84, 15.19, 11.97, 9.994, 40.98, 18.52, 23.44, 25.79, 26.07, 2.745, 2.473, 2.401, 2.368, 2.411
1990, 9, 19.07, 17.06, 12.76, 9.641, 7.776, 2.118, 12.38, 19.87, 26.9, 35.18, 3, 2.514, 2.371, 2.232, 2.079
1990, 10, 10.22, 8.281, 3.943, 0.795, -1.099, 15.38, 19.97, 27.89, 32.84, 37.74, 5.002, 4.448, 4.202, 3.979, 3.675
1990, 11, 4.81, 2.987, -0.9444, -4.076, -6.443, 11.3, 19.55, 31.08, 40.37, 47.87, 5.528, 4.807, 4.45, 4.119, 3.681
1990, 12, -6.196, -8.199, -11.2, -13.91, -15.99, 7.744, 5.571, 12.57, 15.85, 14.45, 5.46, 4.718, 4.331, 3.968, 3.473
1991, 1, -5.475, -5.819, -8.625, -11.06, -13.1, 12.37, 8.27, 14.52, 16.9, 17.47, 4.9, 4.459, 4.157, 3.882, 3.5
1991, 2, 5.171, 2.482, -1.253, -4.328, -7.048, 11.62, 10.29, 13.45, 14.11, 10.88, 4.866, 4.158, 3.795, 3.462, 3.046
1991, 3, 3.547, 1.374, -3.03, -6.231, -8.023, 16.27, 13.88, 24.76, 31.1, 37.46, 3.916, 3.905, 3.715, 3.575, 3.488
1991, 4, 6.434, 4.832, 0.5255, -2.468, -4.292, 95.51, 59.28, 66.51, 62.86, 45.92, 4.391, 3.687, 3.485, 3.304, 3.091
1991, 5, 12.75, 10.77, 6.272, 3.077, 1.221, 44.13, 55.51, 67.79, 70.97, 67.37, 3.271, 2.992, 2.882, 2.8, 2.733
1991, 6, 17.62, 15.73, 11.28, 8.175, 6.431, 106.3, 53.47, 45.42, 40.1, 32.99, 2.728, 2.682, 2.615, 2.601, 2.703
1991, 7, 21.95, 20.04, 15.27, 11.86, 9.793, 9.832, 14.22, 15.05, 17.16, 21.23, 2.796, 2.506, 2.413, 2.348, 2.314
1991, 8, 23.22, 21.12, 16.29, 12.88, 10.83, 14.41, 7.876, 15.85, 21.45, 29.14, 2.542, 2.356, 2.331, 2.318, 2.371
1991, 9, 16.54, 14.69, 10.3, 7.158, 5.288, 61.77, 39.67, 57.27, 61.37, 52.56, 3.17, 2.74, 2.585, 2.452, 2.332
1991, 10, 8.419, 7.813, 3.781, 0.9857, -0.4598, 16.21, 14.26, 23.71, 27.9, 19.68, 4.12, 3.65, 3.461, 3.293, 3.094
1991, 11, 1.021, -1.544, -5.067, -7.851, -9.771, 26.83, 22.25, 34.11, 38.33, 39.96, 4.527, 4.016, 3.765, 3.541, 3.25
1991, 12, 1.923, -2.304, -5.614, -8.728, -12.02, 3.813, 6.792, 10.45, 11.06, 7.684, 5.511, 4.425, 4.006, 3.606, 3.055
1992, 1, 2.465, -2.163, -5.144, -8.258, -11.52, 3.137, 2.149, 3.324, 3.107, 0, 5.562, 4.559, 4.13, 3.732, 3.205
1992, 2, 4.089, 2.214, -1.592, -4.629, -6.914, 2.813, 8.835, 10.56, 12.01, 12.5, 4.052, 3.502, 3.258, 3.041, 2.778
1992, 3, 6.976, 4.741, 0.5034, -2.56, -4.494, 19.29, 30.17, 34.52, 33.65, 24.57, 3.034, 2.772, 2.558, 2.371, 2.188
1992, 4, 9.682, 8.457, 4.265, 1.321, -0.3253, 42.4, 22.2, 38.27, 45.16, 44.98, 3.899, 3.543, 3.349, 3.196, 3.046
1992, 5, 14.92, 13.23, 9.334, 6.583, 5.087, 36.51, 50.01, 43.68, 36.75, 24.19, 3.526, 2.933, 2.793, 2.662, 2.489
1992, 6, 19.07, 16.28, 11.99, 8.923, 7.238, 101.8, 97.48, 115.7, 115.9, 83.19, 2.491, 2.344, 2.255, 2.198, 2.215
1992, 7, 18.7, 17.14, 12.76, 9.614, 7.608, 34.48, 44.5, 50.5, 45.28, 39.67, 2.525, 2.435, 2.391, 2.386, 2.453
1992, 8, 19.43, 18.11, 13.84, 10.84, 9.087, 11.66, 9.614, 12.38, 13.52, 13.54, 2.864, 2.584, 2.514, 2.481, 2.516
1992, 9, 15.64, 14.1, 9.628, 6.334, 4.112, 18.82, 10, 24.08, 32.18, 32.93, 3.933, 3.694, 3.596, 3.523, 3.422
1992, 10, 11.13, 9.661, 5.789, 2.952, 1.423, 12.47, 8.266, 20.6, 25.24, 15.79, 3.831, 3.512, 3.268, 3.04, 2.742
1992, 11, 2.645, -0.001748, -4.039, -7.183, -9.603, 15.58, 11.22, 14.94, 15.15, 13.7, 4.476, 3.896, 3.566, 3.266, 2.88
1992, 12, -6.738, -7.163, -9.592, -11.62, -13.27, 17.53, 23.99, 31.85, 35.51, 38.75, 4.798, 4.518, 4.263, 4.06, 3.858
1993, 1, -8.362, -8.585, -10.3, -12.08, -13.91, 19.49, 13.16, 22.1, 25.88, 27.1, 4.035, 3.63, 3.413, 3.227, 3.004
1993, 2, -5.836, -8.087, -10.19, -11.96, -13.3, 8.813, 9.522, 18.73, 25.56, 31.02, 3.22, 2.898, 2.747, 2.626, 2.486
1993, 3, 5.171, 1.578, -1.828, -4.614, -6.914, 16.93, 11.98, 17.16, 21.17, 31.23, 4.035, 3.588, 3.37, 3.178, 2.946
1993, 4, 8.419, 6.129, 1.622, -1.578, -3.586, 43.42, 32.18, 48.4, 52.54, 45.74, 3.441, 3.359, 3.185, 3.057, 2.949
1993, 5, 14.73, 13, 8.698, 5.482, 3.271, 49.76, 57, 71.97, 72.1, 70.06, 3.034, 2.709, 2.599, 2.51, 2.447
1993, 6, 17.44, 14.65, 10.35, 7.165, 4.784, 64.21, 74.45, 84.21, 84.03, 78.47, 3.713, 3.323, 3.212, 3.11, 2.97
1993, 7, 17.62, 16.19, 11.41, 7.965, 5.624, 89.94, 49.04, 51.74, 51.05, 47.74, 3.068, 2.929, 2.857, 2.824, 2.847
1993, 8, 18.52, 17.05, 12.36, 9.097, 7.238, 35.64, 20.27, 29.65, 34.53, 37.27, 3.034, 2.787, 2.709, 2.67, 2.685
1993, 9, 14.37, 12.87, 8.514, 5.498, 3.91, 0, 9.234, 11.43, 12.49, 12.15, 3.526, 3.273, 3.134, 3.01, 2.877
1993, 10, 9.863, 8.155, 4.407, 1.654, -0.09012, 43.33, 33.74, 34.86, 34.03, 29.6, 3.746, 3.118, 2.894, 2.688, 2.42
1993, 11, 0.2994, -1.406, -5.212, -8.056, -9.704, 9.324, 8.678, 12.66, 14.32, 15.39, 4.934, 4.164, 3.831, 3.524, 3.148
1993, 12, 1.382, -0.724, -4.239, -7.301, -10.28, 7.788, 5.644, 9.871, 10.32, 12.24, 5.732, 4.946, 4.534, 4.157, 3.696
1994, 1, -2.227, -1.014, -4.288, -6.885, -8.796, 17.44, 10.83, 16.19, 17.69, 17.96, 4.493, 4.404, 4.117, 3.877, 3.582
1994, 2, -5.294, -5.121, -8.504, -10.79, -11.92, 9.538, 13.57, 35.57, 52.21, 57.71, 4.425, 4.057, 3.879, 3.741, 3.612
1994, 3, 6.254, 3.285, -1.131, -4.281, -6.006, 10.23, 13.08, 14.69, 13.62, 11.34, 4.425, 3.659, 3.349, 3.082, 2.79
1994, 4, 9.502, 7.143, 2.633, -0.415, -1.838, 43.08, 29.7, 35.56, 37.21, 31.65, 3.594, 3.331, 3.148, 2.993, 2.862
1994, 5, 15.28, 13.66, 9.341, 6.373, 4.75, 44.36, 18.38, 31.98, 39.12, 36.16, 3.22, 2.817, 2.686, 2.592, 2.525
1994, 6, 19.07, 17.85, 13.09, 9.694, 7.608, 43.27, 24, 34.34, 36.15, 26.28, 3.322, 3.123, 3.021, 2.966, 2.955
1994, 7, 21.95, 20.42, 15.68, 12.33, 10.43, 30.31, 23.4, 26.82, 22.16, 9.404, 2.644, 2.423, 2.31, 2.238, 2.203
1994, 8, 23.03, 21.41, 16.56, 13.12, 10.97, 8.025, 13.44, 20.14, 25.65, 35.71, 2.779, 2.552, 2.448, 2.377, 2.371
1994, 9, 18.34, 16.43, 11.93, 8.683, 6.767, 26.71, 17.99, 16.82, 15.01, 14.09, 3.288, 3.008, 2.89, 2.816, 2.778
1994, 10, 10.04, 7.789, 3.956, 1.222, -0.2917, 47.03, 62.82, 75.93, 72.7, 50.52, 4.306, 3.764, 3.547, 3.34, 3.043
1994, 11, 1.562, -0.5175, -5.025, -8.32, -10.38, 22.69, 12.63, 20.17, 23.94, 27.25, 4.612, 4.142, 3.915, 3.712, 3.458
1994, 12, 0.2994, -0.6802, -4.138, -6.963, -9.099, 12.18, 5.183, 15.64, 21.59, 25.45, 4.306, 3.686, 3.409, 3.165, 2.871
1995, 1, 0.2994, -2.952, -6.273, -9.172, -11.18, 11.38, 12.37, 24.41, 31.94, 38.36, 4.323, 3.923, 3.641, 3.396, 3.112
1995, 2, 2.104, 0.356, -3.081, -5.679, -7.485, 6.687, 8.706, 16.24, 20.41, 24, 4.544, 3.944, 3.683, 3.44, 3.157
1995, 3, 2.284, 1.276, -3.242, -6.256, -7.72, 39.31, 15.59, 21.48, 22.02, 20.09, 4.035, 3.861, 3.679, 3.55, 3.473
1995, 4, 6.795, 4.981, 0.7065, -2.255, -3.72, 42.43, 37.87, 47.85, 51.47, 50.73, 3.407, 3.218, 3.063, 2.943, 2.841
1995, 5, 11.49, 9.193, 5.425, 2.65, 1.053, 78.22, 78.73, 87.69, 90.89, 90.4, 3.22, 2.979, 2.852, 2.747, 2.648
1995, 6, 17.62, 15.06, 10.45, 7.235, 5.389, 75.74, 62.23, 73.53, 75.64, 70.47, 2.796, 2.876, 2.811, 2.784, 2.808
1995, 7, 21.41, 19.58, 14.6, 11.11, 9.087, 36.27, 30.95, 37.42, 40.3, 39.31, 2.83, 2.953, 2.937, 2.946, 2.977
1995, 8, 22.49, 20.97, 15.7, 12.05, 9.793, 26.5, 11.13, 12.16, 12.31, 10.79, 2.915, 2.798, 2.772, 2.772, 2.835
1995, 9, 15.82, 14.4, 10.07, 7.162, 5.759, 28.19, 29.72, 41.16, 46.01, 47.67, 3.203, 2.819, 2.677, 2.559, 2.45
1995, 10, 9.502, 7.322, 3.18, 0.2565, -1.166, 23.65, 17.04, 19.87, 19.72, 18.46, 4.815, 4.288, 4.044, 3.838, 3.606
1995, 11, 4.45, 3.245, -0.5731, -3.425, -4.998, 14.71, 14.67, 29.45, 38.46, 43.64, 4.968, 4.645, 4.41, 4.213, 3.985
1995, 12, -2.046, -1.714, -5.212, -7.848, -9.2, 8.832, 6.124, 12.06, 15.74, 18.45, 4.459, 4.132, 3.836, 3.584, 3.281
1996, 1, -8.362, -6.136, -8.783, -10.85, -11.99, 18.47, 14.22, 30.01, 40.51, 49.95, 4.391, 4.338, 4.123, 3.965, 3.837
1996, 2, -0.6028, -2.698, -6.438, -9.401, -10.91, 15.41, 7.218, 12.4, 15.59, 18.07, 5.274, 4.55, 4.188, 3.869, 3.491
1996, 3, -1.505, -2.029, -5.245, -7.47, -8.225, 21.19, 18.04, 30.09, 34.72, 37.37, 3.916, 3.545, 3.361, 3.226, 3.115
1996, 4, 8.78, 6.916, 2.204, -1.121, -3.183, 27.33, 14.69, 18.31, 19.19, 18.84, 4.442, 4.317, 4.065, 3.876, 3.693
1996, 5, 10.58, 9.668, 5.271, 2.326, 1.187, 81.76, 59.78, 62.1, 57.51, 49.22, 3.254, 3.062, 2.976, 2.931, 2.94
1996, 6, 19.61, 17.53, 12.75, 9.359, 7.574, 22.16, 13.84, 15.77, 16.97, 16.05, 3.373, 3.065, 2.977, 2.926, 2.925
1996, 7, 22.13, 20.47, 15.66, 12.35, 10.77, 12.5, 8.781, 12.74, 14.25, 13.68, 2.796, 2.412, 2.346, 2.311, 2.335
1996, 8, 23.03, 20.42, 15.27, 11.63, 9.591, 4.5, 5.117, 9.502, 10.32, 9.687, 2.881, 2.635, 2.559, 2.507, 2.492
1996, 9, 14.73, 13.26, 8.886, 5.745, 3.742, 47.21, 37.92, 44.43, 48.94, 50.98, 3.068, 2.964, 2.893, 2.84, 2.823
1996, 10, 9.321, 8.072, 4.249, 1.653, 0.07795, 14.21, 12.88, 15.78, 16.85, 17.89, 3.933, 3.481, 3.301, 3.146, 2.97
1996, 11, -3.309, -0.5721, -3.411, -5.185, -5.838, 21.8, 15.71, 30.82, 39.3, 43.73, 3.679, 3.679, 3.485, 3.323, 3.127
1996, 12, -7.64, -5.707, -8.385, -10.27, -11.05, 7.143, 6.333, 14.18, 18.37, 21.7, 5.104, 5.341, 5.13, 4.991, 4.891
1997, 1, -6.918, -6.001, -8.69, -10.65, -11.69, 18.27, 13.8, 26.56, 35.03, 41.81, 4.544, 4.325, 4.091, 3.902, 3.738
1997, 2, -0.06148, -1.708, -5.34, -8.107, -10.14, 1.005, 5.27, 11.63, 16.15, 21.15, 4.222, 3.567, 3.282, 3.03, 2.748
1997, 3, 0.2994, 0.3328, -3.89, -6.999, -8.729, 16.72, 9.341, 13.98, 16.18, 16.99, 4.748, 4.358, 4.081, 3.85, 3.579
1997, 4, 3.547, 2.098, -2.093, -5.037, -6.678, 24.3, 23.74, 27.59, 28.82, 29.51, 4.052, 3.71, 3.45, 3.237, 3.031
1997, 5, 12.93, 11.42, 7.42, 4.529, 2.767, 34.67, 38.24, 46.49, 47.97, 46.53, 3.22, 2.96, 2.795, 2.666, 2.546
1997, 6, 18.52, 16.62, 12.04, 8.781, 6.801, 90.94, 52.28, 53.85, 50.52, 42.51, 2.898, 2.678, 2.541, 2.445, 2.453
1997, 7, 20.69, 18.9, 14.05, 10.64, 8.448, 56.84, 46.39, 49.68, 44.21, 36.2, 2.813, 2.521, 2.403, 2.315, 2.263
1997, 8, 20.69, 19.01, 14.3, 11.04, 8.952, 22.51, 23.98, 36.44, 40.96, 41.65, 2.762, 2.693, 2.622, 2.585, 2.582
1997, 9, 18.16, 16.05, 11.61, 8.426, 6.297, 7.288, 16.15, 22.2, 26.09, 30.32, 3.594, 3.26, 3.128, 3.017, 2.88
1997, 10, 10.04, 8.258, 4.084, 1.027, -0.8969, 25.72, 19.98, 32.69, 37.95, 38.08, 4.646, 4.252, 4.011, 3.808, 3.588
1997, 11, 2.465, 0.9458, -2.803, -5.641, -7.452, 11.02, 7.211, 12.08, 15.12, 17.04, 4.272, 3.784, 3.498, 3.246, 2.961
1997, 12, -0.6028, -3.978, -6.79, -9.363, -11.69, 8.706, 19.64, 36.96, 49.72, 59.19, 5.019, 4.213, 3.845, 3.514, 3.118
1998, 1, -3.851, -3.51, -6.058, -8.008, -9.132, 20.55, 9.069, 16.25, 19.48, 20.84, 4.985, 4.447, 4.24, 4.036, 3.846
1998, 2, 2.645, -0.2199, -3.662, -6.459, -8.897, 0, 4.86, 11.03, 16.84, 25.55, 3.933, 3.812, 3.585, 3.393, 3.241
1998, 3, 0.2994, -1.264, -5.329, -8.341, -10.34, 26.87, 26.08, 44.33, 55.16, 62.56, 3.39, 3.162, 3.054, 2.945, 2.835
1998, 4, 8.78, 6.29, 1.781, -1.497, -3.754, 26.98, 21, 25.13, 24.71, 23.02, 3.441, 3.133, 3.001, 2.883, 2.784
1998, 5, 14.19, 11.88, 7.438, 4.138, 1.927, 29.4, 20.92, 27.24, 30.46, 29.82, 3.475, 3.251, 3.196, 3.16, 3.121
1998, 6, 14.55, 12.6, 8.223, 5.05, 2.935, 90.36, 76.49, 90.64, 96.82, 98.87, 3.17, 2.954, 2.876, 2.807, 2.742
1998, 7, 23.76, 21.63, 16.92, 13.49, 11.2, 46.47, 36.61, 45.99, 49.02, 47.42, 2.745, 2.606, 2.51, 2.436, 2.435
1998, 8, 22.67, 20.37, 15.67, 12.34, 10.16, 45.36, 28.76, 32.04, 28.25, 22.14, 2.813, 2.581, 2.513, 2.456, 2.438
1998, 9, 19.61, 17.61, 13.09, 9.804, 7.507, 37.44, 31.43, 37.91, 39.47, 38.75, 3.271, 3.074, 2.957, 2.858, 2.787
1998, 10, 9.502, 7.771, 3.848, 0.9809, -0.7624, 34.33, 31.9, 39.54, 42.06, 42.4, 3.628, 3.439, 3.247, 3.082, 2.943
1998, 11, 3.547, 2.335, -1.422, -4.22, -5.973, 21.4, 16.88, 35.29, 45.88, 51.09, 4.137, 3.876, 3.733, 3.608, 3.497
1998, 12, -3.67, -4.044, -7.194, -9.827, -11.79, 11.13, 4.994, 8.28, 10.24, 11.89, 4.968, 4.737, 4.464, 4.206, 3.901
1999, 1, -1.144, -1.049, -4.086, -6.411, -7.989, 12.94, 5.766, 11.53, 14.22, 16.19, 4.544, 4.267, 4.042, 3.853, 3.651
1999, 2, 3.547, 1.663, -2.174, -5.228, -7.754, 7.563, 5.041, 12.83, 18.33, 22.26, 5.104, 4.74, 4.52, 4.313, 4.075
1999, 3, 4.45, 2.722, -1.826, -5.069, -7.149, 11.45, 7.453, 10.79, 11.88, 12.31, 3.611, 3.423, 3.279, 3.148, 3.055
1999, 4, 6.254, 3.656, -0.5713, -3.71, -5.805, 53.26, 60.27, 74.71, 80.71, 81.59, 3.797, 3.576, 3.363, 3.174, 3.028
1999, 5, 11.85, 9.78, 5.532, 2.491, 0.4141, 43.72, 29.49, 35.11, 35.51, 34.23, 3.475, 3.171, 2.985, 2.834, 2.694
1999, 6, 17.26, 15.08, 10.57, 7.263, 4.952, 55.47, 35.36, 41.31, 42.12, 37.76, 3.288, 3.011, 2.881, 2.783, 2.721
1999, 7, 21.77, 20.04, 15.14, 11.65, 9.322, 9.162, 4.935, 6.031, 6.546, 6.352, 2.915, 2.701, 2.672, 2.652, 2.688
1999, 8, 22.49, 20.51, 15.61, 12.12, 9.826, 37.09, 22.67, 31.54, 35.96, 35.68, 2.949, 2.704, 2.6, 2.499, 2.435
1999, 9, 13.65, 12.29, 8.052, 5.035, 3.103, 40.31, 37.81, 44.92, 46.53, 45.62, 3.39, 3.191, 3.082, 2.991, 2.919
1999, 10, 10.76, 9.14, 5.101, 2.067, 0.07795, 5.926, 6.848, 11.22, 13.12, 13.38, 3.933, 3.474, 3.304, 3.124, 2.916
1999, 11, 7.517, 6.552, 2.627, -0.2915, -2.241, 5.906, 2.562, 4.009, 4.361, 4.574, 4.442, 4.085, 3.875, 3.676, 3.413
1999, 12, 1.923, 0.6205, -2.889, -5.796, -8.09, 4.445, 3.899, 6.509, 7.611, 9.663, 5.409, 4.783, 4.494, 4.227, 3.831
2000, 1, -1.866, -1.697, -4.789, -7.113, -8.628, 11.3, 8.901, 13.53, 12.61, 13.09, 4.646, 4.335, 4.075, 3.86, 3.594
2000, 2, -0.06148, -0.1607, -3.762, -6.35, -7.989, 27.75, 10.85, 16.1, 16.98, 15.76, 4.12, 3.958, 3.725, 3.542, 3.362
2000, 3, 5.171, 2.935, -1.631, -4.954, -7.284, 16.7, 9.891, 15.16, 16.74, 16.7, 4.137, 3.56, 3.281, 3.05, 2.79
2000, 4, 8.6, 7.317, 3, -0.01737, -1.804, 31.15, 23.29, 28.61, 29.53, 27.38, 3.899, 3.44, 3.192, 2.994, 2.787
2000, 5, 13.47, 12.09, 7.84, 4.797, 2.902, 38.88, 34.65, 36.86, 33.12, 29.41, 3.713, 3.308, 3.146, 3.048, 3.001
2000, 6, 17.8, 16.09, 11.62, 8.463, 6.297, 33.27, 23.43, 27.86, 27.38, 23.26, 3.475, 3.302, 3.172, 3.085, 3.046
2000, 7, 23.94, 21.94, 17.07, 13.57, 11.17, 13.75, 9.885, 12.46, 12.29, 11.28, 2.661, 2.526, 2.398, 2.328, 2.39
2000, 8, 22.85, 21.19, 16.44, 13.14, 11.14, 2.382, 7.321, 13.12, 17.15, 23.24, 2.932, 2.78, 2.693, 2.632, 2.639
2000, 9, 15.82, 14.04, 9.772, 6.623, 4.448, 49.33, 29.34, 31.68, 31.18, 30.2, 3.645, 3.539, 3.394, 3.292, 3.22
2000, 10, 9.141, 7.454, 3.531, 0.6283, -1.267, 15.34, 17.61, 35.52, 44.99, 47.84, 3.254, 3.142, 3.004, 2.907, 2.829
2000, 11, -2.588, -5.031, -8.42, -11.13, -13.13, 15.07, 7.251, 13.7, 17.4, 19.57, 4.68, 3.917, 3.542, 3.197, 2.775
2000, 12, -6.918, -6.811, -9.505, -11.7, -13.03, 8.137, 6.7, 11.04, 12.12, 12.93, 4.391, 4.13, 3.853, 3.616, 3.326
2001, 1, -0.7832, -3.183, -6.549, -9.346, -11.86, 0, 4.876, 10.13, 13, 14.93, 4.578, 3.842, 3.489, 3.179, 2.841
2001, 2, -6.196, -7.236, -10.69, -13.25, -15.01, 13.18, 7.775, 14.08, 17.01, 18.93, 3.492, 3.363, 3.178, 3.031, 2.865
2001, 3, 3.728, 1.79, -2.744, -5.921, -7.989, 17.59, 9.016, 14.58, 16.43, 16.76, 3.797, 3.368, 3.14, 2.955, 2.733
2001, 4, 7.878, 6.232, 1.701, -1.551, -3.485, 33.24, 22.06, 30.29, 33.56, 33.16, 3.577, 3.288, 3.069, 2.907, 2.739
2001, 5, 14.92, 13.28, 9.129, 6.048, 3.944, 10.09, 12.67, 17.46, 18.63, 17.65, 4.001, 3.535, 3.338, 3.189, 3.058
2001, 6, 17.44, 16.45, 11.82, 8.532, 6.566, 95.34, 42.21, 40.03, 34.84, 24.84, 2.83, 2.817, 2.77, 2.761, 2.844
